Name,IsLastYear,InLastTeam,Transfer,Year,Team,Age,Position,Games,PA,AtBats,R,H,2BH,3BH,HR,루타수,RBI,SB,CS,BB,HBP,IW,SO,DoublePlay,SacHit,SF,BA,OBP,SLG,OPS,wOBA,wRCplus,WPA,Salary,BattingRAA,StealingRAA,BRRAA,offtotRAA,DefenseRAA,PosRAA,deftotRAA,RAAadj,totRAA,repRun,RAR,RPW,WAA,WARBat,WAROff,WARStar,dWAA,WAR
손주인,FALSE,FALSE,N,2008,삼성,25,SS,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,,2300,-0.8,0,0,-0.8,0,0,0,-0.8,-0.8,0.1,-0.6,9.73,-0.1,-0.07,-0.07,-0.06,0,-0.06
손주인,FALSE,FALSE,N,2009,삼성,26,SS,80,202,178,19,44,5,0,0,49,13,0,3,13,2,0,31,7,6,3,0.247,0.301,0.275,0.576,0.267,44.7,,2300,-14.7,-1.5,-0.7,-16.9,0,2.7,2.7,-16.9,-14.1,10.8,-3.3,10.74,-1.3,-0.35,-0.56,-0.31,0,-0.31
손주인,FALSE,FALSE,N,2010,삼성,27,SS,27,32,26,2,5,3,0,0,8,3,0,1,3,1,1,4,0,2,0,0.192,0.3,0.308,0.608,0.258,44.5,,4250,-2.3,-0.5,-0.1,-2.8,0,0.4,0.4,-2.8,-2.3,1.7,-0.7,10.47,-0.2,-0.06,-0.1,-0.06,0,-0.06
손주인,FALSE,FALSE,N,2011,삼성,28,3B,63,122,113,9,30,5,0,1,38,8,0,1,1,2,0,19,5,5,1,0.265,0.282,0.336,0.618,0.278,61.2,,4400,-5.6,-0.4,-0.5,-6.5,0,0.5,0.5,-6.5,-6,6,0,9.8,-0.6,0.04,-0.05,0,0,0
손주인,FALSE,FALSE,N,2012,삼성,29,2B,96,167,146,11,36,6,2,0,46,17,1,1,10,3,0,15,3,7,1,0.247,0.306,0.315,0.621,0.286,72.9,,5500,-4.9,-0.3,0,-5.2,0,0.6,0.6,-5.2,-4.6,7.7,3.1,9.17,-0.5,0.3,0.27,0.34,0,0.34
손주인,FALSE,FALSE,Y,2013,LG,30,2B,125,423,351,42,93,17,3,3,125,41,9,6,40,6,0,63,8,20,6,0.265,0.345,0.356,0.701,0.318,83.7,,6800,-8.2,-0.9,0.2,-9,0,1.8,1.8,-9,-7.2,21.1,13.9,9.97,-0.7,1.29,1.22,1.39,0,1.39
손주인,FALSE,FALSE,N,2014,LG,31,2B,120,400,341,49,99,11,0,5,125,31,3,2,30,8,0,42,8,17,4,0.29,0.358,0.367,0.724,0.324,82.1,-0.18,6800,-10.5,-0.3,-0.8,-11.6,0,0,0,-11.6,-11.6,22.8,11.2,11.41,-1,1.08,0.98,0.98,0,0.98
손주인,FALSE,FALSE,N,2015,LG,32,2B,98,279,244,27,60,9,0,0,69,14,3,4,20,2,0,41,6,12,1,0.246,0.307,0.283,0.59,0.27,47.6,-1.79,12000,-19.8,-1.2,1.6,-19.4,-4.1,1.2,-2.9,-23.6,-22.4,15.2,-7.1,10.67,-2.1,-0.69,-0.66,-0.55,-0.39,-0.93
손주인,FALSE,FALSE,N,2016,LG,33,2B,122,409,354,47,114,20,3,2,146,39,5,4,33,6,0,35,6,12,4,0.322,0.385,0.412,0.798,0.36,100.1,0.08,12000,-0.3,-0.5,-2.1,-2.9,6.3,1.8,8.1,3.4,5.2,23.3,28.6,11.21,0.5,1.68,1.45,1.61,0.56,2.17
손주인,FALSE,FALSE,N,2017,LG,34,2B,115,334,294,48,82,13,0,5,110,33,4,0,20,5,0,41,10,9,6,0.279,0.329,0.374,0.703,0.31,77.3,-0.87,20000,-10.5,1,0.4,-9.1,5,2.3,7.3,-4.1,-1.8,18.4,16.6,10.78,-0.2,0.42,0.55,0.76,0.46,1.22
손주인,FALSE,TRUE,Y,2018,삼성,35,2B,98,297,265,26,63,10,0,4,85,28,3,0,11,7,0,40,11,10,4,0.238,0.282,0.321,0.603,0.263,43.4,-1.49,18000,-23.8,0.7,0.7,-22.4,-1.3,1.1,-0.2,-23.7,-22.6,16.8,-5.8,11.03,-2.1,-0.92,-0.8,-0.7,-0.12,-0.82
손주인,TRUE,TRUE,N,2019,삼성,36,1B,20,35,31,2,6,0,0,1,9,4,0,1,2,0,0,6,3,2,0,0.194,0.242,0.29,0.533,0.235,31.3,-0.3,15000,-2.8,-0.4,-0.5,-3.8,-2.8,-0.2,-3,-6.5,-6.8,1.7,-5.1,9.66,-0.7,-0.15,-0.25,-0.27,-0.29,-0.56
양원혁,FALSE,TRUE,N,2015,LG,24,,3,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0.468,177.7,0,2700,0.2,0,-0.3,-0.1,-0.7,0,-0.7,-0.8,-0.8,0.1,-0.7,10.94,-0.1,0.03,0,0,-0.06,-0.06
양원혁,FALSE,TRUE,N,2018,LG,27,2B,7,6,5,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.4,0.5,0.4,0.9,0.428,151.8,-0.02,2900,0.4,0,0.3,0.7,0.1,0,0.1,0.8,0.8,0.3,1.1,11.25,0.1,0.06,0.09,0.09,0,0.1
윤진호,FALSE,TRUE,N,2009,LG,23,SS,3,8,6,1,2,1,0,0,3,2,0,0,1,0,0,1,2,1,0,0.333,0.429,0.5,0.929,0.368,112,,,0.1,0,0,0.1,0,0.1,0.1,0.1,0.2,0.4,0.6,10.74,0,0.05,0.05,0.06,0,0.06
윤진호,FALSE,TRUE,N,2010,LG,24,SS,17,6,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,-129.9,,2400,-1.8,0,0,-1.8,0,0.1,0.1,-1.8,-1.7,0.3,-1.4,10.47,-0.2,-0.14,-0.14,-0.13,0,-0.13
윤진호,FALSE,TRUE,N,2011,LG,25,SS,75,99,88,11,14,4,0,0,18,2,2,1,6,0,0,26,3,5,0,0.159,0.213,0.205,0.417,0.194,3.2,,2600,-11.3,0,-0.1,-11.3,0,1.2,1.2,-11.3,-10.1,4.8,-5.3,9.8,-1,-0.65,-0.66,-0.54,0,-0.54
윤진호,FALSE,TRUE,N,2012,LG,26,2B,22,13,12,3,1,0,0,0,1,0,1,1,1,0,0,4,0,0,0,0.083,0.154,0.083,0.237,0.129,-37.3,,3300,-1.9,-0.2,0,-2.1,0,0,0,-2.1,-2.1,0.6,-1.5,9.17,-0.2,-0.15,-0.16,-0.16,0,-0.16
윤진호,FALSE,TRUE,N,2015,LG,29,3B,30,13,12,3,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0.083,0.083,0.083,0.167,0.072,-85,0.08,3300,-3.2,0.2,0.8,-2.2,0.6,0.1,0.8,-1.6,-1.4,0.7,-0.7,10.71,-0.1,-0.25,-0.15,-0.14,0.06,-0.08
윤진호,FALSE,TRUE,N,2016,LG,30,SS,34,23,21,3,4,0,0,0,4,0,1,0,0,0,0,6,1,2,0,0.19,0.191,0.19,0.381,0.164,-28.3,0.03,3300,-4.2,0.2,0.1,-3.9,0.6,0.4,0.9,-3.3,-3,1.3,-1.6,11.17,-0.3,-0.28,-0.25,-0.22,0.05,-0.17
윤진호,FALSE,TRUE,N,2017,LG,31,3B,14,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.309,73.1,-0.13,4000,-0.1,0,0,-0.1,-0.9,0.1,-0.8,-1,-0.9,0.2,-0.7,10.91,-0.1,0,0,0.01,-0.08,-0.07
윤진호,FALSE,TRUE,N,2018,LG,32,2B,102,61,53,13,11,3,0,0,14,4,0,1,2,2,0,14,2,4,0,0.208,0.263,0.264,0.527,0.23,22,-0.81,4200,-6.7,-0.5,0.2,-7,0.2,0.7,0.9,-6.7,-6.1,3.5,-2.6,11.13,-0.5,-0.35,-0.37,-0.31,0.02,-0.29
윤진호,TRUE,TRUE,N,2019,LG,33,3B,105,62,59,6,6,2,0,1,11,5,1,1,1,0,0,13,0,2,0,0.102,0.117,0.186,0.303,0.133,-33.4,-0.88,6000,-9.7,-0.2,0.1,-9.8,3.8,0.6,4.4,-6,-5.4,3,-2.4,9.6,-0.6,-0.76,-0.77,-0.71,0.4,-0.31
윤정우,FALSE,FALSE,N,2011,KIA,23,CF,29,18,16,4,1,1,0,0,2,0,3,0,1,0,0,9,0,1,0,0.063,0.118,0.125,0.243,0.114,-50.6,,,-3.2,0.6,0,-2.6,0,0.1,0.1,-2.6,-2.5,0.9,-1.6,9.8,-0.3,-0.23,-0.17,-0.16,0,-0.16
윤정우,FALSE,FALSE,Y,2012,LG,24,LF,29,21,21,4,2,0,0,0,2,0,4,1,0,0,0,7,1,0,0,0.095,0.095,0.095,0.191,0.091,-63.9,,2600,-3.7,0.4,0,-3.3,0,-0.2,-0.2,-3.3,-3.5,1,-2.6,9.17,-0.4,-0.3,-0.26,-0.28,0,-0.28
윤정우,FALSE,FALSE,Y,2016,KIA,28,RF,46,82,67,20,20,5,0,2,31,13,6,1,5,7,0,15,2,2,1,0.299,0.4,0.463,0.863,0.385,115.4,0.05,2900,1.7,0.8,-0.2,2.3,-0.6,-1,-1.6,1.7,0.8,4.7,5.4,11.31,0.1,0.49,0.55,0.46,-0.05,0.41
윤정우,TRUE,TRUE,N,2018,SK,30,LF,22,43,40,6,10,2,0,1,15,2,2,1,2,1,0,7,4,0,0,0.25,0.302,0.375,0.677,0.302,68.2,-0.03,3000,-1.9,-0.1,0.5,-1.5,1.3,-0.7,0.6,-0.3,-0.9,2.4,1.5,11.09,-0.1,0,0.04,-0.02,0.11,0.09
이대형,FALSE,FALSE,N,2003,LG,20,,47,58,53,12,13,2,2,0,19,4,7,3,2,0,0,12,0,3,0,0.245,0.273,0.358,0.631,0.269,50.9,,,-3.4,0.2,0.3,-2.9,0,0,0,-2.9,-2.9,2.9,-0.1,9.95,-0.3,-0.05,-0.01,-0.01,0,-0.01
이대형,FALSE,FALSE,N,2004,LG,21,,13,12,11,1,1,0,0,0,1,0,2,1,0,0,0,4,0,1,0,0.091,0.091,0.091,0.182,0.079,-82.3,,2000,-2.6,0,0,-2.7,0,0,0,-2.7,-2.7,0.6,-2.1,10.03,-0.3,-0.2,-0.2,-0.2,0,-0.2
이대형,FALSE,FALSE,N,2005,LG,22,CF,107,142,127,40,34,4,1,0,40,5,37,9,11,1,0,35,2,3,0,0.268,0.331,0.315,0.646,0.302,78.5,,2600,-3.6,3.6,0.8,0.7,0,0.6,0.6,0.7,1.3,7,8.3,9.88,0.1,0.34,0.79,0.84,0,0.84
이대형,FALSE,FALSE,N,2006,LG,23,CF,87,169,155,23,40,3,0,0,43,4,15,8,5,0,0,35,1,9,0,0.258,0.281,0.277,0.559,0.253,51,,3800,-8.7,-0.1,0.4,-8.3,0,0.6,0.6,-8.3,-7.7,7.5,-0.1,8.92,-0.9,-0.12,-0.08,-0.01,0,-0.01
이대형,FALSE,FALSE,N,2007,LG,24,CF,125,509,451,68,139,13,1,1,157,31,53,20,38,5,1,54,3,13,2,0.308,0.367,0.348,0.715,0.334,102.4,,3800,1.4,2.6,1.6,5.5,0,2,2,5.5,7.5,23.9,31.5,9.41,0.8,2.69,3.13,3.35,0,3.35
이대형,FALSE,FALSE,N,2008,LG,25,CF,126,574,523,71,138,5,2,0,147,33,63,15,39,2,1,80,3,9,1,0.264,0.317,0.281,0.598,0.287,66.9,,8000,-22,6.2,2.3,-13.6,0,2.3,2.3,-13.6,-11.2,27.9,16.7,9.73,-1.2,0.6,1.48,1.71,0,1.71
이대형,FALSE,FALSE,N,2009,LG,26,CF,133,597,521,92,146,10,2,2,166,41,64,18,50,0,1,77,8,22,4,0.28,0.341,0.319,0.66,0.301,66.3,,9500,-26.4,4.1,2.4,-20,0,2.7,2.7,-20,-17.3,32.1,14.8,10.74,-1.6,0.53,1.13,1.37,0,1.37
이대형,FALSE,FALSE,N,2010,LG,27,CF,130,568,494,73,129,14,2,1,150,43,66,21,58,2,0,76,3,13,1,0.261,0.341,0.304,0.644,0.305,75,,12000,-18.1,3.6,2.2,-12.2,0,2.5,2.5,-12.2,-9.8,29.7,20,10.47,-0.9,1.11,1.67,1.91,0,1.91
이대형,FALSE,FALSE,N,2011,LG,28,CF,104,398,354,56,88,11,5,1,112,24,34,17,30,2,0,78,0,11,1,0.249,0.31,0.316,0.627,0.292,70.3,,14000,-13.9,-0.3,2.3,-11.8,0,1.6,1.6,-11.8,-10.2,19.5,9.3,9.8,-1,0.57,0.78,0.95,0,0.95
이대형,FALSE,FALSE,N,2012,LG,29,CF,101,291,258,32,46,4,4,1,61,19,25,3,25,1,2,53,5,6,1,0.178,0.253,0.236,0.489,0.232,35.2,,8500,-20.4,3.7,1.3,-15.4,0,1.1,1.1,-15.4,-14.3,13.3,-0.9,9.17,-1.6,-0.77,-0.22,-0.1,0,-0.1
이대형,FALSE,FALSE,N,2013,LG,30,CF,102,204,177,36,42,5,1,1,52,10,13,9,19,1,0,45,1,5,2,0.237,0.312,0.294,0.605,0.287,62,,8500,-9.2,-1.3,0.7,-9.8,0,0.8,0.8,-9.8,-9,10.2,1.2,9.97,-0.9,0.09,0.04,0.12,0,0.12
이대형,FALSE,FALSE,Y,2014,KIA,31,CF,126,505,461,75,149,15,9,1,185,40,22,15,35,2,2,57,5,5,2,0.323,0.372,0.401,0.773,0.353,95.5,0.16,30000,-3.5,-2.9,2.4,-4,-7.5,1.9,-5.6,-11.5,-9.6,28.8,19.2,11.41,-0.8,2.22,2.17,2.34,-0.66,1.68
이대형,FALSE,TRUE,Y,2015,kt,32,CF,140,616,546,86,165,23,3,0,194,37,44,14,53,6,0,92,5,10,1,0.302,0.37,0.355,0.725,0.337,88.9,1.54,30000,-9.6,2.3,2.5,-4.8,-13.7,0.6,-13.1,-18.5,-17.9,33.6,15.7,10.83,-1.7,1.68,2.12,2.18,-1.27,0.91
이대형,FALSE,TRUE,N,2016,kt,33,CF,143,654,600,89,192,14,3,1,215,42,37,20,44,2,0,90,6,7,1,0.32,0.368,0.358,0.726,0.341,86.9,0.25,30000,-12.5,-1.7,3.4,-10.8,-12.8,-0.2,-13,-23.6,-23.8,37.3,13.5,11.27,-2.1,1.61,1.77,1.75,-1.13,0.61
이대형,FALSE,TRUE,N,2017,kt,34,LF,100,366,337,51,90,8,3,0,104,24,23,4,24,0,1,54,8,4,1,0.267,0.315,0.309,0.624,0.287,57.3,-0.75,30000,-21.4,3,3.1,-15.4,-8.3,-2.5,-10.8,-23.6,-26.1,20.1,-6,10.82,-2.4,-0.45,0.1,-0.13,-0.76,-0.89
이대형,FALSE,TRUE,N,2018,KT,35,CF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,20000,0,0,0,0,0,0,0,0,0,0.1,0.1,11.18,0,0,0,0,0,0
이대형,TRUE,TRUE,N,2019,KT,36,,18,19,14,2,2,1,0,0,3,4,0,0,4,0,0,5,0,0,1,0.143,0.316,0.214,0.53,0.271,58.1,-0.1,20000,-0.9,0,-0.4,-1.4,0.3,0,0.3,-1,-1.1,0.9,-0.1,9.62,-0.1,-0.02,-0.06,-0.07,0.04,-0.03
이범호,FALSE,FALSE,N,2000,한화,19,3B,69,86,74,11,12,7,0,1,22,3,1,0,10,1,0,21,2,0,1,0.162,0.267,0.297,0.565,0.263,48.9,,,-5.7,0.2,-0.1,-5.6,0,0.4,0.4,-5.6,-5.2,4.5,-0.7,10.58,-0.5,-0.11,-0.1,-0.06,0,-0.06
이범호,FALSE,FALSE,N,2001,한화,20,3B,71,159,138,22,27,7,1,3,45,16,2,4,11,2,0,25,3,7,1,0.196,0.263,0.326,0.589,0.26,42.4,,2000,-12,-1.4,0.1,-13.3,0,0.7,0.7,-13.3,-12.5,8.6,-4,10.76,-1.2,-0.32,-0.44,-0.37,0,-0.37
이범호,FALSE,FALSE,N,2002,한화,21,3B,111,329,296,41,77,20,2,11,134,35,5,1,24,3,1,57,5,4,2,0.26,0.32,0.453,0.773,0.334,103.6,,2400,1.4,0.7,0.2,2.3,0,1.4,1.4,2.3,3.7,16.4,20.1,9.95,0.4,1.79,1.88,2.02,0,2.02
이범호,FALSE,FALSE,N,2003,한화,22,3B,107,384,323,46,77,19,1,11,131,38,2,6,47,5,1,63,6,8,1,0.238,0.343,0.406,0.749,0.334,97.4,,3500,-1.2,-1.8,-0.7,-3.7,0,1.6,1.6,-3.7,-2.1,19.1,17,9.95,-0.2,1.8,1.55,1.71,0,1.71
이범호,FALSE,FALSE,N,2004,한화,23,3B,133,541,481,80,148,35,3,23,258,74,6,3,48,3,1,80,8,5,4,0.308,0.371,0.536,0.908,0.401,140.7,,4500,26.6,0.3,0.1,26.9,0,2.3,2.3,26.9,29.2,27.1,56.3,10.03,2.9,5.35,5.39,5.61,0,5.61
이범호,FALSE,FALSE,N,2005,한화,24,3B,126,513,444,69,121,27,1,26,228,68,6,2,53,9,0,94,8,1,6,0.273,0.357,0.514,0.871,0.387,135.8,,10500,21.8,0.2,-0.6,21.4,0,2.1,2.1,21.4,23.5,25.4,48.9,9.88,2.4,4.77,4.73,4.95,0,4.95
이범호,FALSE,FALSE,N,2006,한화,25,3B,126,497,421,53,108,25,1,20,195,73,0,2,65,7,2,87,11,1,3,0.257,0.363,0.463,0.826,0.379,141.1,,16000,21.4,-1,-2,18.4,0,1.8,1.8,18.4,20.2,22.2,42.4,8.92,2.3,4.88,4.54,4.75,0,4.75
이범호,FALSE,FALSE,N,2007,한화,26,3B,126,505,418,57,103,14,0,21,180,63,2,0,72,5,1,73,14,6,4,0.246,0.361,0.431,0.791,0.363,122.5,,23000,12.6,0.3,-1.9,11,0,2,2,11,12.9,23.8,36.7,9.41,1.4,3.86,3.69,3.9,0,3.9
이범호,FALSE,FALSE,N,2008,한화,27,3B,125,508,434,80,120,21,3,19,204,77,12,1,61,9,0,50,18,0,4,0.277,0.374,0.47,0.844,0.389,136.1,,21000,21.3,1.8,0.3,23.3,0,2.1,2.1,23.3,25.4,24.7,50.1,9.73,2.6,4.72,4.94,5.15,0,5.15
이범호,FALSE,FALSE,N,2009,한화,28,3B,126,499,436,64,124,21,0,25,220,79,3,1,53,7,5,70,10,0,3,0.284,0.369,0.505,0.873,0.382,121,,33000,13.7,-0.2,-1.4,12.1,0,2.2,2.2,12.1,14.3,26.8,41.2,10.74,1.3,3.77,3.62,3.83,0,3.83
이범호,FALSE,TRUE,Y,2011,KIA,30,3B,101,405,318,63,96,21,0,17,168,77,2,0,75,7,3,56,8,0,5,0.302,0.44,0.528,0.968,0.44,171.1,,40000,33.8,0.4,-1.4,32.8,0,1.7,1.7,32.8,34.4,19.8,54.2,9.8,3.5,5.47,5.37,5.54,0,5.54
이범호,FALSE,TRUE,N,2012,KIA,31,3B,42,171,140,13,41,7,0,2,54,19,1,0,27,1,2,23,3,0,3,0.293,0.404,0.386,0.789,0.373,134.9,,49500,6.5,0,-0.8,5.7,0,0.7,0.7,5.7,6.4,7.8,14.2,9.17,0.7,1.56,1.48,1.55,0,1.55
이범호,FALSE,TRUE,N,2013,KIA,32,3B,122,516,436,56,108,17,0,24,197,73,0,2,62,9,3,79,18,4,5,0.248,0.35,0.452,0.801,0.364,115,,43500,9.2,-1.1,-2.6,5.5,0,2.1,2.1,5.5,7.6,25.7,33.4,9.97,0.8,3.5,3.13,3.35,0,3.35
이범호,FALSE,TRUE,N,2014,KIA,33,3B,105,406,350,47,94,23,0,19,174,82,2,2,41,11,1,89,9,0,4,0.269,0.36,0.497,0.857,0.375,111.8,1.82,45000,6.6,-0.5,-1.5,4.6,-0.7,-0.3,-1,4,3.6,23.2,26.8,11.41,0.3,2.61,2.44,2.41,-0.06,2.35
이범호,FALSE,TRUE,N,2015,KIA,34,3B,138,514,437,60,118,25,0,28,227,79,3,4,57,16,1,91,16,0,4,0.27,0.372,0.519,0.891,0.389,125.2,2.74,65000,17,-1.2,-3.6,12.2,-6.1,0.9,-5.3,6,6.9,28.1,35,10.88,0.6,3.7,3.26,3.34,-0.56,2.78
이범호,FALSE,TRUE,N,2016,KIA,35,3B,138,560,484,93,150,23,0,33,272,108,1,1,60,9,7,57,15,0,7,0.31,0.391,0.562,0.953,0.411,132.9,3.95,65000,25.4,0.3,-4,21.7,3,1.4,4.4,24.7,26.1,31.9,58,11.36,2.3,4.57,4.24,4.36,0.27,4.63
이범호,FALSE,TRUE,N,2017,KIA,36,3B,115,447,382,57,104,14,0,25,193,89,0,0,52,7,3,81,9,0,6,0.272,0.365,0.505,0.87,0.375,118.2,2.29,65000,10.6,0.3,0,10.9,-4.2,1.6,-2.6,6.7,8.3,24.6,32.9,10.96,0.8,2.83,2.86,3,-0.38,2.62
이범호,FALSE,TRUE,N,2018,KIA,37,3B,101,380,332,41,93,7,0,20,160,69,1,0,42,4,4,59,12,0,2,0.28,0.366,0.482,0.848,0.365,112.5,1.03,65000,6.4,0.3,-0.6,6.2,4.4,1.1,5.5,10.5,11.6,21.5,33.1,11.19,1,2.16,2.13,2.23,0.39,2.62
이범호,TRUE,TRUE,N,2019,KIA,38,,19,31,26,1,6,1,0,1,10,5,0,0,3,0,0,3,1,0,2,0.231,0.29,0.385,0.675,0.301,78,-0.29,65000,-0.8,0,0.1,-0.8,0.1,-0.4,-0.2,-0.6,-1,1.5,0.5,9.66,-0.1,0.05,0.05,0.01,0.01,0.03
이인행,FALSE,TRUE,N,2015,KIA,24,SS,20,33,30,0,6,0,0,0,6,0,0,0,2,0,0,9,0,1,0,0.2,0.25,0.2,0.45,0.214,8.7,-0.4,3000,-4.1,0,-1.6,-5.7,-4.4,0.3,-4.2,-10.1,-9.8,1.8,-8,10.74,-0.9,-0.24,-0.39,-0.37,-0.41,-0.78
이인행,FALSE,TRUE,N,2017,KIA,26,1B,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,0,3100,-0.9,0,0,-0.9,-0.2,0,-0.2,-1.1,-1.2,0.2,-1,10.68,-0.1,-0.08,-0.08,-0.08,-0.02,-0.1
이인행,FALSE,TRUE,N,2018,KIA,27,,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130.7,0,3200,-0.3,0,0,-0.4,-0.2,0,-0.3,-0.6,-0.7,0.1,-0.6,11.16,-0.1,-0.02,-0.03,-0.03,-0.02,-0.05
이인행,TRUE,TRUE,N,2019,KIA,28,RF,9,20,16,1,3,1,0,0,4,2,0,0,2,1,0,6,1,1,0,0.188,0.316,0.25,0.566,0.27,55.6,0.06,3300,-1,0,0,-1,-0.4,-0.2,-0.5,-1.4,-1.6,1,-0.6,9.64,-0.2,-0.02,-0.02,-0.04,-0.04,-0.08
이준호,FALSE,TRUE,N,2011,KIA,24,CF,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0.477,196.8,,,0.2,0,0,0.2,0,0,0,0.2,0.2,0.1,0.3,9.8,0,0.03,0.03,0.03,0,0.03
이준호,FALSE,TRUE,N,2012,KIA,25,LF,113,295,255,25,58,12,4,0,78,21,4,4,29,0,0,48,5,8,3,0.227,0.303,0.306,0.609,0.285,72,,2600,-8.9,-0.9,0.3,-9.6,0,-3.4,-3.4,-9.6,-12.9,13.5,0.6,9.17,-1.4,0.5,0.43,0.06,0,0.06
이준호,TRUE,TRUE,N,2013,KIA,26,LF,55,66,60,4,12,2,0,0,14,4,0,0,3,1,0,16,1,1,1,0.2,0.246,0.233,0.48,0.23,23.5,,7000,-6,0,-0.2,-6.2,0,-0.8,-0.8,-6.2,-7.1,3.3,-3.8,9.97,-0.7,-0.27,-0.3,-0.38,0,-0.38
이창열,FALSE,TRUE,N,2014,한화,23,3B,22,25,21,5,4,2,1,0,8,3,1,0,3,1,0,6,0,0,0,0.19,0.32,0.381,0.701,0.321,68.2,0.18,,-1.1,0.2,0.1,-0.8,-0.2,0.2,0,-1,-0.9,1.4,0.6,11.41,-0.1,0.02,0.05,0.07,-0.02,0.05
이창열,FALSE,TRUE,N,2015,한화,24,,5,2,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0.636,286.4,0,3200,0.5,0,0,0.5,0.4,0,0.4,0.9,0.9,0.1,1,10.8,0.1,0.05,0.05,0.05,0.04,0.09
이창열,FALSE,TRUE,N,2017,한화,26,DH,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.7,-0.06,3200,-0.3,0,0,-0.3,0,0,0,-0.3,-0.4,0.1,-0.3,10.79,0,-0.03,-0.03,-0.03,0,-0.03
이창열,TRUE,TRUE,N,2019,한화,28,DH,11,16,13,3,2,0,0,0,2,1,0,0,1,1,0,5,1,1,0,0.154,0.267,0.154,0.421,0.21,18.9,0.07,,-1.5,0,0.2,-1.3,0.4,-0.2,0.2,-0.9,-1.1,0.8,-0.4,9.58,-0.1,-0.09,-0.07,-0.09,0.04,-0.05
장시윤,FALSE,N,N,2015,넥센,22,3B,17,31,29,2,8,0,0,0,8,2,0,1,0,0,0,9,1,2,0,0.276,0.276,0.276,0.552,0.241,29.3,-0.24,3300,-3,-0.5,-1,-4.4,-1,0.2,-0.8,-5.4,-5.2,1.7,-3.5,10.64,-0.5,-0.15,-0.29,-0.27,-0.09,-0.36
장시윤,FALSE,N,N,2016,넥센,23,2B,9,14,10,3,2,0,0,0,2,0,0,0,3,1,0,2,1,0,0,0.2,0.429,0.2,0.629,0.35,92.7,-0.14,3300,-0.2,0,0.3,0.1,-1.8,0.1,-1.7,-1.7,-1.6,0.8,-0.8,11.42,-0.1,0.04,0.07,0.07,-0.16,-0.08
장시윤,TRUE,TRUE,Y,2018,LG,25,3B,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130.7,-0.03,3600,-0.6,0,0,-0.7,0,0,0,-0.7,-0.7,0.1,-0.6,11.12,-0.1,-0.05,-0.05,-0.05,0,-0.05
정병곤,FALSE,N,N,2011,LG,23,3B,11,20,20,1,4,0,1,0,6,2,0,0,0,0,0,7,0,0,0,0.2,0.2,0.3,0.5,0.227,25.3,,,-1.8,0,0,-1.8,0,0.1,0.1,-1.8,-1.7,1,-0.7,9.8,-0.2,-0.08,-0.08,-0.07,0,-0.07
정병곤,FALSE,N,Y,2013,삼성,25,2B,54,71,61,12,13,1,0,0,14,5,0,0,3,1,0,15,2,5,1,0.213,0.258,0.23,0.487,0.222,17.9,,2700,-7,0,-0.2,-7.1,0,0.3,0.3,-7.1,-6.8,3.5,-3.3,9.97,-0.7,-0.34,-0.36,-0.33,0,-0.33
정병곤,FALSE,N,N,2017,삼성,29,SS,74,82,74,16,16,0,0,2,22,7,1,0,4,2,0,21,3,2,0,0.216,0.275,0.297,0.572,0.259,40.8,0.08,3500,-6.6,0.2,0.5,-5.9,4.1,1,5.1,-1.7,-0.7,4.5,3.8,10.77,-0.1,-0.27,-0.2,-0.11,0.38,0.28
정병곤,FALSE,N,N,2018,삼성,30,SS,6,16,15,1,1,0,0,0,1,2,0,0,0,0,0,5,1,0,1,0.067,0.063,0.067,0.129,0.057,-92.2,-0.28,4500,-4.3,0,-0.1,-4.5,0,0.2,0.3,-4.4,-4.2,0.9,-3.3,10.64,-0.4,-0.34,-0.35,-0.33,0,-0.33
정병곤,TRUE,TRUE,Y,2019,두산,31,2B,20,31,27,6,5,1,0,0,6,4,0,0,2,2,0,4,2,0,0,0.185,0.29,0.222,0.513,0.259,51,-0.4,,-1.8,0,0.4,-1.4,0.3,0.2,0.5,-1,-0.8,1.5,0.7,9.63,-0.1,-0.06,-0.01,0.01,0.04,0.04
